,ACCT_NUM,ATA,AID,BPOA,EPOA,A,MAIN,SUB,GWA_TAS_NAME,Agency AID,Agency Name,ADMIN_ORG,Admin Org Name,FR Entity Type,FR Entity Description,Financial Indicator Type2,FIN_IND_TYP2 description,Function Code,Function Description,Sub Function Code,Sub Function Description,DT_TM_ESTAB,DT_END
9355,63838, ,075,2015,2019, ,0960,000,"Buildings and Facilities, Centers for Disease Control and Prevention, Health and Human Services",075,Department of Health & Human Services,09,Centers for Disease Control,7500,Department of Health and Human Services, , ,550,Health,551,Health care services,10/01/2014,
9356,63388, ,075,2015,2020, ,0511,000,"Program Management, Centers for Medicare and Medicaid Services, Health and Human Services",075,Department of Health & Human Services,05,Centers for Medicare and Medicaid Services,7500,Department of Health and Human Services, , ,550,Health,551,Health care services,10/01/2014,
9357,64459, ,075,2015,2022, ,0511,000,"Program Management, Centers for Medicare and Medicaid Services, Health and Human Services",075,Department of Health & Human Services,05,Centers for Medicare and Medicaid Services,7500,Department of Health and Human Services, , ,550,Health,551,Health care services,10/01/2014,
9358,66547, ,075,2016,2016, ,0115,000,"Affordable Insurance Exchange Grants, Centers for Medicare and Medicaid Services, Health and Human Services",075,Department of Health & Human Services,05,Centers for Medicare and Medicaid Services,7500,Department of Health and Human Services, , ,550,Health,551,Health care services,10/01/2015,
9359,66548, ,075,2016,2016, ,0117,000,"Pregnancy Assistance Fund, Departmental Management, Health and Human Services",075,Department of Health & Human Services,01,Office of the Secretary,7500,Department of Health and Human Services, , ,550,Health,551,Health care services,10/01/2015,
9360,66545, ,075,2016,2016, ,0120,000,"General Departmental Management, Departmental Management, Health and Human Services",075,Department of Health & Human Services,01,Office of the Secretary,7500,Department of Health and Human Services, , ,550,Health,551,Health care services,10/01/2015,
9361,66549, ,075,2016,2016, ,0128,000,"Office of the Inspector General, Office of the Secretary, Health and Human Services",075,Department of Health & Human Services,01,Office of the Secretary,7500,Department of Health and Human Services, , ,550,Health,551,Health care services,10/01/2015,
9362,66550, ,075,2016,2016, ,0130,000,"Office of the National Coordinator for Health Information Technology, Departmental Management, Health and Human Services",075,Department of Health & Human Services,01,Office of the Secretary,7500,Department of Health and Human Services, , ,550,Health,551,Health care services,10/01/2015,
9363,66551, ,075,2016,2016, ,0135,000,"Office for Civil Rights, Departmental Management, Health and Human Services",075,Department of Health & Human Services,01,Office of the Secretary,7500,Department of Health and Human Services, , ,750,Administration of Justice,751,Federal law enforcement activities,10/01/2015,
9364,66546, ,075,2016,2016, ,0139,000,"Medicare Appeals, Departmental Management, Health and Human Services",075,Department of Health & Human Services,01,Office of the Secretary,7500,Department of Health and Human Services, , ,550,Health,551,Health care services,10/01/2015,
9365,66552, ,075,2016,2016, ,0140,000,"Public Health and Social Services Emergency Fund, Office of the Secretary, Health and Human Services",075,Department of Health & Human Services,01,Office of the Secretary,7500,Department of Health and Human Services, , ,550,Health,551,Health care services,10/01/2015,
9366,66553, ,075,2016,2016, ,0142,000,"Aging and Disability Services Programs, Administration for Community Living, Health and Human Services",075,Department of Health & Human Services,76,Administration for Community Living,7500,Department of Health and Human Services, , ,500,"Education, Training, Employment, and Social Services",506,Social services,10/01/2015,
9367,66554, ,075,2016,2016, ,0170,000,"HHS Accrual Contribution to the Uniformed Services Retiree Health Care Fund, Office of the Assistant Secretary for Health, Health and Human Services",075,Department of Health & Human Services,03,Health Resources & Services Administration,7500,Department of Health and Human Services, , ,550,Health,551,Health care services,10/01/2015,
9368,67538, ,075,2016,2016, ,0344,000,"Contract Support Costs, Indian Health Service, Health and Human Services",075,Department of Health & Human Services,10,Indian Health Service,7500,Department of Health and Human Services, , ,550,Health,551,Health care services,10/01/2015,
9369,66555, ,075,2016,2016, ,0353,000,"Health Workforce, Health Resources and Services Administration, Health and Human Services",075,Department of Health & Human Services,03,Health Resources & Services Administration,7500,Department of Health and Human Services,P,Program,550,Health,552,Health research and training,10/01/2015,
9370,66556, ,075,2016,2016, ,0354,000,"Maternal and Child Health, Health Resources and Services Administration, Health and Human Services",075,Department of Health & Human Services,03,Health Resources & Services Administration,7500,Department of Health and Human Services,P,Program,550,Health,551,Health care services,10/01/2015,
9371,66557, ,075,2016,2016, ,0356,000,"Ryan White HIV/AIDS Program, Health Resources and Services Administration, Health and Human Services",075,Department of Health & Human Services,03,Health Resources & Services Administration,7500,Department of Health and Human Services,P,Program,550,Health,551,Health care services,10/01/2015,
